label,param_name,param_value,index,seed,acc,auc,ce
STEP_SIZE,step_size,9,8,131,50.0,68.87755102040816,1.687351489622545
STEP_SIZE,step_size,9,9,132,53.57142857142857,49.23076923076923,1.910209227278496
STEP_SIZE,step_size,10,0,123,67.85714285714286,82.14285714285714,1.571460278486971
STEP_SIZE,step_size,10,1,124,64.28571428571429,54.54545454545454,2.3763125803289507
STEP_SIZE,step_size,10,2,125,71.42857142857143,92.98245614035088,1.1538280205786253
STEP_SIZE,step_size,10,3,126,71.42857142857143,85.55555555555556,1.3129915463260562
STEP_SIZE,step_size,10,4,127,64.28571428571429,66.66666666666666,1.847303550079232
STEP_SIZE,step_size,10,5,128,64.28571428571429,71.11111111111111,1.6071413710817848
STEP_SIZE,step_size,10,6,129,53.57142857142857,79.48717948717949,2.6371452098732107
STEP_SIZE,step_size,10,7,130,50.0,68.36734693877551,1.816280631155158
STEP_SIZE,step_size,10,8,131,50.0,65.81632653061224,1.6215766547414074
STEP_SIZE,step_size,10,9,132,53.57142857142857,58.46153846153845,2.414059953011539
